Time Interval,Close,Net Chg,Open,High,Low,Tick Count
07:30 - 08:00,6089.39,-3.41,6093.08,6094.31,6089.39,120
08:00 - 08:30,6098.16,8.77,6089.27,6098.48,6088.76,120
08:30 - 09:00,6103.29,5.13,6098.35,6105.39,6098.35,120
09:00 - 09:30,6103.48,0.19,6103.38,6105.1,6101.78,120
09:30 - 10:00,6102.22,-1.26,6101.27,6106.39,6100.18,120
10:00 - 10:30,6103.11,0.89,6102.16,6103.77,6095.17,120
10:30 - 11:00,6103.23,0.12,6103.5,6105,6099.42,120
11:00 - 11:30,6100.74,-2.49,6103.26,6104.35,6094.89,120
11:30 - 12:00,6100.72,-0.02,6100.63,6100.72,6099.61,60
03:00 - 03:30,6085.59,-15.13,6092.97,6094.09,6083.52,119
03:30 - 04:00,6081.12,-4.47,6085.28,6090.09,6077.65,120
04:00 - 04:30,6075.34,-5.78,6081.03,6082.53,6072.12,120
04:30 - 05:00,6083.25,7.91,6075.34,6085.16,6075.34,120
05:00 - 05:30,6077.6,-5.65,6082.91,6083.09,6077.23,120
05:30 - 06:00,6080.83,3.23,6077.69,6082.42,6077.13,120
06:00 - 06:30,6083.01,2.18,6081.26,6085.29,6079.23,120
06:30 - 07:00,6091.7,8.69,6083.29,6091.7,6083.29,120
07:00 - 07:30,6088.26,-3.44,6092.23,6092.23,6088.26,120
07:30 - 08:00,6084.32,-3.94,6088.48,6089.05,6083.63,120
08:00 - 08:30,6085.41,1.09,6083.91,6085.85,6083.05,120
08:30 - 09:00,6080.76,-4.65,6085.49,6085.49,6079.27,120
09:00 - 09:30,6080.31,-0.45,6080.56,6082.12,6077.64,120
09:30 - 10:00,6082.46,2.15,6080.28,6082.46,6078.58,120
10:00 - 10:30,6078.42,-4.04,6082.15,6082.15,6076.65,120
10:30 - 11:00,6074.24,-4.18,6078.39,6078.39,6072.76,120
11:00 - 11:30,6074.5,0.26,6073.97,6075.09,6071.17,120
11:30 - 12:00,6078.54,4.04,6074.5,6078.54,6074.5,60
03:00 - 03:30,6008.81,-69.73,6034.24,6034.24,5994.17,119
03:30 - 04:00,6019.04,10.23,6008.85,6019.04,6002.73,120
04:00 - 04:30,6020.65,1.61,6019.54,6022.63,6013.88,120
04:30 - 05:00,6009.8,-10.85,6021.5,6022.79,6004.13,120
05:00 - 05:30,6016.53,6.73,6009.94,6017.26,6009.94,120
05:30 - 06:00,6013.61,-2.92,6015.41,6015.41,6011.6,120
06:00 - 06:30,6017.02,3.41,6014.47,6017.02,6011.53,120
06:30 - 07:00,6033.68,16.66,6016.85,6033.94,6015.83,120
07:00 - 07:30,6034.09,0.41,6033.39,6041.2,6032.78,120
07:30 - 08:00,6033.74,-0.35,6034.16,6036.68,6029.62,120
08:00 - 08:30,6031.48,-2.26,6033.5,6034.6,6028.41,120
08:30 - 09:00,6031.49,0.01,6030.71,6035.06,6029.34,120
09:00 - 09:30,6038.35,6.86,6033.16,6039.2,6033.16,120
09:30 - 10:00,6036.77,-1.58,6039.35,6045.45,6033.08,120
10:00 - 10:30,6040.7,3.93,6037.06,6041.55,6028.2,120
10:30 - 11:00,6034.67,-6.03,6040.28,6041.81,6034.67,120
11:00 - 11:30,6045.63,10.96,6034.96,6045.94,6034.39,120
11:30 - 12:00,6045.99,0.36,6045.84,6045.99,6045.25,60
03:00 - 03:30,6066,20.01,6053.85,6069.26,6052.96,119
03:30 - 04:00,6045.45,-20.55,6063.85,6066.88,6045.04,120
04:00 - 04:30,6040.79,-4.66,6044.43,6053.59,6040.59,120
04:30 - 05:00,6047.32,6.53,6041.35,6047.65,6037.45,120
05:00 - 05:30,6048.52,1.2,6047.27,6050.94,6043.03,120
05:30 - 06:00,6046.74,-1.78,6048.41,6053.22,6046.01,120
06:00 - 06:30,6044.27,-2.47,6046.36,6048.97,6041.89,120
06:30 - 07:00,6051.69,7.42,6043.71,6053.53,6043.45,120
07:00 - 07:30,6053.54,1.85,6051.55,6053.84,6051.17,120
07:30 - 08:00,6047.03,-6.51,6053.51,6054.97,6047.03,120
08:00 - 08:30,6045.5,-1.53,6046.79,6049.59,6044,120
08:30 - 09:00,6039.15,-6.35,6045.33,6045.44,6038.69,120
09:00 - 09:30,6033.64,-5.51,6038.52,6039.73,6032.79,120
09:30 - 10:00,6034.5,0.86,6032.98,6034.68,6026.69,120
10:00 - 10:30,6029.55,-4.95,6035.59,6036.24,6027.34,120
10:30 - 11:00,6015.28,-14.27,6029.73,6033.74,6015.28,120
11:00 - 11:30,6008.26,-7.02,6015.82,6015.82,6005.77,120
11:30 - 12:00,6010.98,2.72,6008.12,6010.98,6008.12,60
03:00 - 03:30,5994.43,-16.55,5992.47,5997.2,5985.14,119
03:30 - 04:00,5990.16,-4.27,5997.42,6001.05,5984.99,120
04:00 - 04:30,6007.21,17.05,5990.02,6008.06,5990.02,120
04:30 - 05:00,6008.69,1.48,6008.23,6016.91,6008.23,120
05:00 - 05:30,6019.05,10.36,6008.62,6019.58,6007.51,120
05:30 - 06:00,6022.86,3.81,6019.1,6023.48,6018.61,120
06:00 - 06:30,6020.32,-2.54,6022.28,6024.32,6018.42,120
06:30 - 07:00,6018.06,-2.26,6020.09,6022.09,6015.95,120
07:00 - 07:30,6009.84,-8.22,6018.18,6019.17,6009.11,120
07:30 - 08:00,6003.43,-6.41,6009.58,6009.94,5999.56,120
08:00 - 08:30,5989.93,-13.5,6003.22,6003.78,5988.38,120
08:30 - 09:00,5992.78,2.85,5990.81,5998.62,5990.13,120
09:00 - 09:30,5989.12,-3.66,5992.67,5995.1,5982.75,120
09:30 - 10:00,5978.71,-10.41,5990.03,5990.61,5961.87,120
10:00 - 10:30,5979.17,0.46,5975.23,5983.61,5974.41,120
10:30 - 11:00,5976.22,-2.95,5981.71,5986.19,5972.92,120
11:00 - 11:30,5968.84,-7.38,5976.23,5977.9,5967.87,120
11:30 - 12:00,5971.79,2.95,5968.36,5971.79,5968.36,60
03:00 - 03:30,6035.5,63.71,6019.6,6035.67,6019.6,119
03:30 - 04:00,6053.46,17.96,6041.61,6058.09,6034.31,120
04:00 - 04:30,6057.01,3.55,6052.82,6064.55,6051.09,120
